SignalIn:                                Q2.FPGAEnergy
SignalOut:                               Energy
CalibType:                               ChannelEnergyQ2
CalibOptions:                            func=pol1,min=0,max=10000,inverse=false
SI2-11:0.0,0.265728
SI2-21:0.0,0.256547
SI2-23:0.0,0.259385
SI2-33:0.0,0.269249
SI2-41:0.0,0.259187
SI2-42:0.0,0.260649
SI2-43:0.0,0.258051
SI2-44:0.0,0.270895
SI2-111:0.0,0.255526
SI2-112:0.0,0.256727
SI2-113:0.0,0.256245
SI2-114:0.0,0.253326
SI2-121:0.0,0.25307
SI2-123:0.0,0.25088
SI2-124:0.0,0.255515
SI2-131:0.0,0.264505
SI2-132:0.0,0.260409
SI2-133:0.0,0.267758
SI2-134:0.0,0.260704
SI2-141:0.0,0.254454
SI2-144:0.0,0.257895
SI2-211:0.0,0.263695
SI2-212:0.0,0.251645
SI2-213:0.0,0.249162
SI2-214:0.0,0.262184
SI2-221:0.0,0.253861
SI2-222:0.0,0.256249
SI2-223:0.0,0.254564
SI2-224:0.0,0.26171
SI2-231:0.0,0.261919
SI2-232:0.0,0.264491
SI2-233:0.0,0.259358
SI2-234:0.0,0.270138
SI2-241:0.0,0.261185
SI2-242:0.0,0.261699
SI2-243:0.0,0.260313
SI2-244:0.0,0.271051
SI2-311:0.0,0.252327
SI2-312:0.0,0.258745
SI2-313:0.0,0.345409
SI2-321:0.0,0.255393
SI2-322:0.0,0.255817
SI2-323:0.0,0.251303
SI2-324:0.0,0.255525
SI2-331:0.0,0.260666
SI2-332:0.0,0.26315
SI2-334:0.0,0.263985
SI2-341:0.0,0.269249
SI2-343:0.0,0.270476
SI2-344:0.0,0.260798
